ID,text,polarity,favorite_count,retweet_count,user_followers_count,user_friends_count,user_favourites_count,user_statuses_count,user_verified,user_has_extended_profile,user_is_translator,user_protected,user_default_profile
3201,Pues si quieres seguimos con esa legislación otros 100 años..así tendrás más tiempo de explotar a las personas..no?,N,1,0,10,126,27,1283,0,1,0,0,1
3202,"Explotarlas?? Se me hace que nunca has tenido personas trabajando para ti, que llegan y se meten al baño y duran una hora dentro, que te roban al menor descuido, que no son eficientes, que todo lo hacen a medias, y así le podría seguir pero son cosas que nunca entenderias",N,0,0,40,238,4209,2803,0,1,0,0,1
3203,Pues sin duda te gusta tener esa gente ahí...podrías despedirlas y buscar gente eficiente no me digas que el sindicuento los defiende pues cualquier sindicato defiende más el capital que a los esclavos...,N,0,0,10,126,27,1283,0,1,0,0,1
3224,"Ya verás ""qué risa"" cuando empiecen a caer como moscas las empresas de inteligencia artificial que no puedan seguir el ritmo de gasto… 😬💸🔥",N,1,0,3211,4452,41194,31353,0,1,0,0,0
3225,The stability pendejos are apparently bleeding money like nothing's biz.,N,0,0,208,1150,130481,91727,0,1,0,0,1
3256,"""El auge de la inteligencia artificial acelera las emisiones contaminantes"". La falta de transparencia de las grandes empresas tecnológicas dificulta calibrar la huella de carbono de unos sistemas que requieren de cada vez más recursos como energía o agua",N,3,1,7295,889,43233,7901,1,1,0,0,0
3262,"La humanidad está jugando con fuego, y por culpa de unas empresas tecnológicas millonarias y monopolios, nos vamos a quemar todos... #IA #InteligenciaArtificial #AI",N,1,0,892,2349,23140,57114,0,1,0,0,0
3263,What a dangerous world... 🎶⛔🤖🌐,N,0,0,892,2349,23140,57114,0,1,0,0,0
3282,"Marion Reimers después del fallo de Erling Haaland en el penal: “Falló la inteligencia artificial, el programador usó mal el código”. Estoy seguro de que nadie que lo haya escuchado le dió una pizca de gracia. Cada vez te empeñas más .",N,124,21,30,250,8426,402,0,1,0,0,1
3283,Es una pendeja,N,0,0,1,53,299,566,0,1,0,0,1
3285,Jajaja se mamo la neta xd,N,1,0,1,8,11,20,0,1,0,0,1
3289,Por qué insisten a poner a esta persona tan insoportable? Yo le pongo mute a los partidos que narra,N,0,0,4,11,1249,823,0,1,0,0,1
3290,Es tan pero tan tarada que Dios mío ya me acostumbre a ver los juegos en mute por que no hay forma,N,0,0,18,214,13468,5028,0,1,0,0,1
3291,"No es tarada, es muy inteligente pero no causan gracia sus comentarios",N,0,0,247,514,15223,18833,0,1,0,0,1
3292,Si es tarada y para esto no sirve fin del tema,N,0,0,18,214,13468,5028,0,1,0,0,1
3293,Alguien tarado no llega a la ONU sólo porque si. Lo único que estamos de acuerdo es que no sirve para comentarista.,N,0,0,247,514,15223,18833,0,1,0,0,1
3294,"Ya cállate Aldo, ya sabemos que quieres likes por tirarle a Marion Reimers",N,0,0,76,225,2564,1277,0,1,0,0,0
3295,"Y los obtuve, a mamarla y bien duro tú y .",N,0,0,30,250,8426,402,0,1,0,0,1
3299,"Otro que narraba de la chingada, a puro niño le hacia gracia.",N,0,0,17,43,361,365,0,1,0,0,1
3300,Los que no soportan a la reimers son los mismos que vomitaban las nacadas del bermúdez,N,2,0,146,827,9569,8815,0,1,0,0,1
3301,Cállese viejo lesb1an0. El Perro Bermúdez nunca debió ser reemplazado por Fernando Palomo y Mario Kempes en FIFA. A partir de ahí La Liga MX se al caño en FIFA. Con razón se larga de para irse a donde están la legendarias voces de Martinolli y Dr García,N,0,0,3,9,1283,484,0,1,0,0,1
3304,Qué se quejan una mujer preparada la de ayer narrando el partido del Real Madrid haciéndose la chistosa no necesitan de payasadas,N,1,0,15,41,16119,2327,0,0,0,0,1
3305,Usar ChatGPT para preguntar mamadas no la hace experta.,N,1,0,65,435,13558,8975,0,1,0,0,1
3306,"Según un reporte de Goldman Sachs, 300 millones de empleos estarían en riesgo en todo el mundo con el uso de la Inteligencia Artificial. »",N,4,0,369202,731,4315,198354,1,0,0,0,0
3308,Déjense de estupideces de INTELIGENCIA ARTIFICIAL y promuevan el uso de la inteligencia humana…las máquinas solo deberían ser usadas para actividades de riesgo y/o cosas simples pero esto ya es embrutecer a la persona.,N,1,0,7,110,320,3940,0,0,0,0,1
3334,Tenés que tener en cuenta que su base de datos es hasta 2019 nomás. Está desactualizado. No sirve como parámetro.,N,0,0,57,863,232,438,0,1,0,0,1
3363,"Aquí no expongo una novela o un cuento narrativo, es un tema técnico. Como ve, es un criterio técnico personal, conforme a los conocimientos que la ciencia al respecto nos ofrece. Su comentario es desatinado, tiene un matiz de burla.",N,1,0,15246,11908,19481,17576,0,1,0,0,1
3364,...viene. Lamentablemente hasta el momento no hay políticas gubernamentales internacionales que normen el desarrollo de esta tecnología. Este sistema y algoritmos complicados informáticos se vienen desarrollando sin un control técnico paramétrico. Además no hay ética en el...,N,2,0,15246,11910,19480,17576,0,1,0,0,1
2,Lo disruptivo es que tras años de decir que la automatización iba a acabar con los puestos de trabajo no cualificados parece que puede llevarse por delante antes muchos tipos de trabajos especializados y de alto nivel educativo.,NEU,1,0,685,851,169490,128555,0,1,0,0,1
4,"Cómo se está estudiando prohibir chatGPT en Europa? No te digo que no sea difícil de legislar, pero no creo que sea imposible. No hablo de prohibir su uso, sino restringirlo a una herramienta más del proceso creativo.",NEU,0,0,15936,2395,66945,68578,0,1,0,0,0
5,Mientras tanto en SADAIC,NEU,0,0,1913,508,8340,31196,0,1,0,0,0
16,Musk quiere lanzar una empresa de inteligencia artificial y competir con ChatGPT,NEU,3,0,62408,440,418,294442,0,0,0,0,0
17,Que paso con la carta en la que estaba horrorizado por los peligros de las ia?,NEU,0,0,52,129,8135,12469,0,0,0,0,0
18,"La inteligencia artificial ha tenido un impacto significativo en muchas áreas de la sociedad, desde la atención médica hasta la industria automotriz y financiera.",NEU,1,0,6,123,8,17,0,1,0,0,1
19,"Pero a medida que la IA se vuelve más avanzada, también surge la preocupación por la ética y el uso responsable de la tecnología.",NEU,0,0,6,123,8,17,0,1,0,0,1
20,"En la actualidad, hay muchos debates en curso sobre cEn la actualidad, hay muchos debates en curso sobre cómo se deben utilizar las tecnologías de inteligencia artificial. ¿Es ético que una máquina tome decisiones que afecten a la vida de las personas sin supervisión humana?",NEU,0,0,6,123,8,17,0,1,0,0,1
21,¿Cómo se pueden garantizar los derechos y la privacidad de las personas en un mundo cada vez más dominado por la IA?,NEU,0,0,6,123,8,17,0,1,0,0,1
23,"Para abordar estas preocupaciones éticas, es importante que los desarrolladores de tecnología de IA trabajen con expertos en ética y adopten enfoques de ""seguridad por diseño"".",NEU,0,0,6,123,8,17,0,1,0,0,1
24,"Es decir, que las preocupaciones éticas y de seguridad se consideren desde el principio del desarrollo de la tecnología y no se agreguen como una ocurrencia tardía. La ética en la inteligencia artificial es un tema cada vez más relevante a medida que la tecnología",NEU,0,0,6,123,8,17,0,1,0,0,1
25,se vuelve más avanzada y se utiliza en más ámbitos. Es importante abordar estas preocupaciones éticas desde el principio para garantizar que la IA se utilice de manera responsable y beneficiosa para la sociedad en su conjunto.,NEU,1,0,6,123,8,17,0,1,0,0,1
26,#InteligenciaArtificial #IA #MachineLearning #AprendizajeAutomático #DeepLearning #AprendizajeProfundo #NeuralNetworks #RedesNeuronales #Robótica #AIethics #ÉticaenIA #AIforGood #IAparaelBien #FutureTech #TecnologíadelFuturo #BigData #DatosMasivos #IoT #InternetdeLasCosas,NEU,1,0,6,123,8,17,0,1,0,0,1
29,Toma ya! Si es que se veia venir... tanta mala publicidad hacia #OpenAI #ChatGPT era por esto jaja,NEU,1,0,305,1904,18893,5181,0,1,0,0,0
30,"La guerra ha comenzado, veremos cómo acaba todo esto amigo 🫣",NEU,0,0,1178,99,4045,3685,0,1,0,0,0
31,"Musk es uno de los co-fundadores de OpenAI, pero se retiró de la mesa directiva en el 2018. La inteligencia artificial si puede llegar a ser peligrosa si no se desarrolla con cuidado, que es lo que esta pasando actualmente con muchas empresas queriendo sacar dinero de esa…",NEU,4,0,1848,121,569,1559,0,1,0,0,1
33,"Elon Musk lanza su propia compañía de inteligencia artificial, X AI: qué sabemos de su plan para competir con OpenAI vía",NEU,4,1,24042,484,192,35895,1,1,0,0,0
35,⚡️LO ULTIMO: El impacto de la Inteligencia Artificial en la industria de la ilustración en China. ¿ Como dos personas ahora pueden realizar el trabajo que antes requería diez ? Abro Hilo 👇 #IA #InteligenciaArtificial,NEU,0,0,32,122,109,159,0,1,0,0,1
38,"Compartimos el informe de Accenture que explora cómo la tecnología transformará la forma de trabajar y vivir de las personas, a medida que los mundos físico y digital se vinculan y fusionan cada vez más.",NEU,1,1,607,210,11853,17562,0,1,0,0,0
39,Por dónde empezamos...ya tengo mí aplicación de,NEU,0,0,66,161,1433,6998,0,1,0,0,1
41,Aquí pueden leer el reporte completo:,NEU,1,0,4057,802,4907,1155,0,1,0,0,1
42,"• Por primera vez desde 2013, la inversión corporativa global y privada en inteligencia artificial ha disminuido año tras año.",NEU,0,1,4057,802,4907,1155,0,1,0,0,1
43,"• Una mayor proporción de encuestados cree que la IA ayudará en su mayoría (39%), en comparación con una proporción más pequeña que cree que hará daño (28%).",NEU,0,0,4057,802,4907,1155,0,1,0,0,1
47,De la humanidad primo,NEU,1,0,1681,688,10979,16547,0,0,0,0,0
57,A quién beneficiaría la crisis económica derivada de una situación generada por millones de desempleados o disminuidos severamente en su capacidad adquisitiva?,NEU,2,1,32,83,682,867,0,1,0,0,1
58,"Igual y no creo que ocurra de la noche a la mañana, creo que exagera un poco el chico del video.",NEU,1,0,15798,13610,129576,167696,0,1,0,0,1
60,"#Opinión | A medida que la Inteligencia Artificial avanza, las imágenes creadas se están volviendo más realistas, lo que plantea la pregunta de cómo esto afectará a la industria de modelos y creadores de contenido humano. 🖋️",NEU,2,1,7652,91,791,30720,1,0,0,0,1
61,El problema radica en quién las consume..,NEU,0,0,122,82,2114,2482,0,1,0,0,1
62,3) Ya hubo iniciativas en este sentido (Rigoberta del IIC) pero es necesario que exista una inversión de dinero y poner en marcha muchos más equipos de investigación de diversas universidades españolas (,NEU,0,0,1422,1141,8081,19045,0,0,0,0,0
63,"4) Esta iniciativa podría entroncar con otras desde la UE que refuercen su independencia tecnológica, creando modelos open source y que supongan la capacidad de desarrollo que necesita. Recordemos que Francia tiene grandes expertos en IA",NEU,0,0,1422,1141,8081,19045,0,0,0,0,0
64,"En resumen: hay que coordinar esfuerzos, marcar objetivos e invertir mucho dinero (en ese orden mejor). Si no lo hacemos, dependeremos siempre de países o peor aún, de empresas que tengan sus propios intereses",NEU,0,0,1422,1141,8081,19045,0,0,0,0,0
65,"En éste artículo no sólo te cuento cuáles empresas son, sino un análisis comparativo de todas las características entre cada ETF para que tengas el panorama completo y te ayude a tomar una decisión mucho más informada 👇🏽",NEU,1,0,94,75,253,913,0,1,0,0,1
66,"Y para que estés siempre actualizado de nuevos posts en el Blog así como recibir información exclusiva para suscriptores, entra al Newsletter gratuito (aún) y por ahora recibe GRATIS el eBook ""La Escalera del Éxito Financiero"" 👉🏽",NEU,1,0,94,75,253,913,0,1,0,0,1
69,"hahaha muy ""esbeltas""",NEU,0,0,4010,3512,2304,155083,0,1,0,0,0
73,"Inteligencia Artificial, uno de los temas tendencias no solo en las empresas sino para la comunidad en general es el centro temático de la plenaria CUEE que se realiza hoy en Ruta N. También puedes conectarte a 👇🏻",NEU,8,1,17827,1256,3358,25573,0,0,0,0,0
74,"Alejandro López, cofundador y CEO de Vozy Inc., Es el encargado de abrir las presentaciones de la plenaria liderada por el Comité Universidad Empresa Estado CUEE. #CUEE2_0, un espacio de diálogo para compartir experiencias alrededor de la Ciencia, Tecnología e Innovación",NEU,2,0,17827,1256,3358,25573,0,0,0,0,0
75,"""La tecnología no reemplaza humanos, los reubicar dónde realmente pueden agregar valor"", señaló Alejandro López en su intervención durante la plenaria mensual CUEE. #CUEE2_0",NEU,2,0,17827,1256,3358,25573,0,0,0,0,0
76,"Daniel Mesa, CEO de Human Living Data, explica que a través de los datos desarrollaron una filosofía diferente a lo que tradicionalmente se hacía. ""Tratamos de priorizar los datos para que se establezcan objetivos comunes, a través de la Inteligencia Artificial. #CUEE2_0",NEU,1,0,17827,1256,3358,25573,0,0,0,0,0
78,"""Coco Tecnologías hoy en día es ""resultado del apoyo de políticas públicas, de Universidades, etc. El mensaje es que estas alianzas entre Universidad Empresa Estado sí funciona y tiene que seguir adelante"". Robert Parada, CEO.",NEU,0,0,17827,1256,3358,25573,0,0,0,0,0
81,"El modelo de Inteligencia Artificial para la exportar palma de aceite, una proyecto I+D+i en articulación con la Universidad Empresa Estado. Presenta Isos Bonet Cruz, docente e investigadora de la Universidad EIA. #CUEE2_0",NEU,0,0,17827,1256,3358,25573,0,0,0,0,0
83,"José Luis Endrino, director del Máster Universitario en Industria Avanzada, ha presentado el programa y el claustro del Máster, que comenzará a impartirse en a partir del curso 23/24 y los avances académicos en el grupo de investigación 'Materiales y Sostenibilidad’ 🔝",NEU,1,2,3689,546,3233,8359,0,0,0,0,0
86,Mirá el podcast completo en YouTube 🚀😎 #moda #InteligenciaArtificial #creatividad #podcast,NEU,0,0,1192,31,950,982,0,0,0,0,1
87,"Reemplaza modelos matemáticos por “algoritmo”, reemplaza Chat GPT por “inteligencia artificial”, pásalo a Google Slides y básicamente estás listo para levantar fondeo de algún fondo de inversión de riesgo :)",NEU,3,1,566,1575,1101,5489,0,1,0,0,0
91,La conferencia se centrará en temas relacionados con la tecnología: ✅Blockchain ✅Cryptocurrency ✅Finanzas Descentralizadas ✅NFT’s ✅Metaverso ✅Inteligencia Artificial ✅DApps ✅Startups ✅Fintech &amp; VC’s #PerúBlockchainConference23 #Blockchain #Web3 #Metaverso #IA,NEU,0,0,656,224,222,1043,0,0,0,0,1
93,"A medida que avanza con rapidez el mundo digital, muchas empresas miran de manera cautelosa la implementación de la inteligencia artificial (IA) en los puestos de trabajo más tradicionales. #IA #ChatGPT",NEU,2,1,144,402,1003,410,0,0,0,0,0
95,"Sabemos que habilidades como el pensamiento crítico o la creatividad, son irreemplazables, pero comprender el alcance que tienen estas herramientas es esencial para los puestos de trabajo del futuro. #InteligenciaArtificial #Desafíos #Espaciolaboral",NEU,1,0,144,402,1003,410,0,0,0,0,0
98,"La IA puede analizar grandes cantidades de datos de sensores y dispositivos en la planta de fabricación, identificando patrones y alertando a los trabajadores y supervisores sobre cualquier problema potencial.",NEU,0,0,554,3103,1490,2276,0,0,0,0,0
